e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,例如：（55 + 434）/ 4 =或Math.sin（Math.PI / 2）...,
Supplier &gt; Supplier Type,供应商&gt;供应商类型,
Supplier &gt; Supplier Group,供应商&gt;供应商组,
Supplier Reference,供应商介绍,
Supplier Info,供应商信息,
Supplier Variables,供应商变量,
Suplier Name,供应商名称,
Supplier Address And Contacts,供应商地址与联系人,
Item Code for Suppliers,供应商物料编号,
Supplier Group / Supplier,供应商组/供应商,
Supplier Detail,供应商信息,
Customer Part Number,客户物料编号,
Supplied Item,委外原材料,
Contributed,供稿,
Round Robin,依序轮流,
Sidebar Settings,侧边栏设置,
Email Campaign For,促销活动对象,
Saving,保存,
Saving...,保存...,
Save API Secret: ,保存API密码：,
Before Save,保存前,
chapters/chapter_nameleave blank automatically set after saving chapter.,保存协会后自动设置协会名称。,
After Save,保存后,
Workflow will start after saving.,保存后的工作流将启动。,
Saved Successfully,保存成功,
Save Report,保存报表,
Save Filter,保存过滤条件,
Save filters,保存过滤条件,
There was an error saving filters,保存过滤条件时出错,
Letter,信,
Info,信息,
Info:,信息：,
Rename {0},修改{0}的编号,
Edit DocType,修改单据类型,
You need write permission to rename,修改单据编号需要写权限,
"Allowing DocType, DocType. Be careful!",修改核心单据类型：DocType 。请格外小心！,
Modified By,修改者,
Edit Auto Email Report Settings,修改自动电子邮件-报表设置,
Failed while amending subscription,修改订阅时失败,
Amend,修订,
Amending,修订,
Revision and Revised On,修订和修订,
Revised On,修订版,
Sort Descending,倒序,
Debit (CNY),借方(人民币),
Debit(CNY),借方(人民币),
Debit To account must be a Receivable account,借记科目必须是应收账款科目,
Debit To account must be a Balance Sheet account,借记科目必须是资产负债表科目,
Debit A/C Number,借记科目编号,
For Value,值,
Value / Description,值/说明,
The value {0} is already assigned to an exisiting Item {2}.,值{0}已分配给现有物料{2}。,
Value cannot be changed for {0},值不能被改变为{0},
Value Change,金额变动,
Value To Be Set,值变更为,
Value Changed,值变更的字段,
Unique,值必须唯一,
Incorrect value: {0} must be {1} {2},值有错误，{0}必须是{1} {2},
On Duty,值班,
Value too big,值过大,
Worked On Holiday,假期内加班,
You can only submit Leave Encashment for a valid encashment amount,假期折现的折现金额不正确,
Maximum leave allowed in the leave type {0} is {1},假期类型{0}允许的最大休假是{1},
Holiday List (ignored during SLA calculation),假期表（不影响计算服务水平）,
"Stopped Production Order cannot be cancelled, Unstop it first to cancel",停止生产订单无法取消，首先Unstop它取消,
Complete Job,停止计时,
Health Concerns,健康问题,
Repaid/Closed,偿还/关闭,
"Repeats like ""aaa"" are easy to guess",像“AAA”重复很容易被猜到,
Slideshow like display for the website,像幻灯片那样显示，用于网站。,
Allow,允许,
Allow GCalendar Access,允许GCalendar访问,
Allow GSuite access,允许GSuite访问,
Allow Google Contacts Access,允许Google通讯录访问,
Allow check-out after shift end time (in minutes),允许下班后签退（分钟）,
Allow the following users to approve Leave Applications for block days.,允许以下用户批准在禁止休假日的休假申请。,
Allow Login using Mobile Number,允许使用手机号登录,
Allow Login using User Name,允许使用用户名登录,
Allow Incomplete Forms,允许保存必填字段未填完整的表单,
Allow Rename,允许修改编号(名称),
In Global Search,允许全局全文搜索,
In Global Search,允许全局全文检索,
Allow page break inside tables,允许列表中有分页符,
Allow Delete,允许删除,
Allow approval for creator of the document,允许单据创建者审批单据,
Allow on Submit,允许单据提交后修改,
Plan time logs outside Workstation Working Hours.,允许在工站非工作时间安排工序。,
Allow Print for Draft,允许在草稿状态下打印,
Allow document creation via Email,允许基于收到的邮件创建单据,
Allow Material Transfer From Purchase Receipt and Purchase Invoice,允许基于采购入库与采购发票进行内部调拨,
Allow Material Transfer From Delivery Note and Sales Invoice,允许基于销售出库与销售发票进行内部调拨,
Allow Multiple,允许多个,
Allow Import (via Data Import Tool),允许导入（数据导入工具）,
Allow in Quick Entry,包含在快速录入弹窗中,
Allow Cost Center In Entry of Balance Sheet Account,允许成本中心输入资产负债表科目,
Allow Print,允许打印,
Allow Print for Cancelled,允许打印已取消的单据,
Allow Tax Exemption,允许扣除免税额,
Allow Bulk Edit,允许批量修改,
Allow Encashment,允许折算为现金,
Allow on Submit,允许提交后修改,
Allow field to remain editable even after submission,允许提交后继续编辑字段,
Role that is allowed to submit transactions that exceed credit limits set.,允许提交超过设定信用额度的交易的角色。,
Allowed In Mentions,允许提及,
DB Size Limit,允许数据库大小,
Allow events in timeline,允许时间轴中的事件,
Allow Desktop Icon,允许桌面图标,
Allow Modules,允许模块,
Allow only one session per user,允许每个用户只有一个会话,
Allow multiple Material Consumption against a Work Order,允许生产工单多次耗用物料,
Allow User,允许用户,
Allow Users,允许用户(多个),
Allow user to edit Rate,允许用户修改单价,
User Count Limit,允许用户数,
Allow user to edit Discount,允许用户编辑折扣,
Allow Self Approval,允许申请者自己批准,
Allow Same Item Multiple Times,允许相同物料多次出现,
Allow Edit,允许编辑,
Allow Auto Repeat,允许自动重复,
?Allow Self Enroll,允许自助注册,
Allow Roles,允许角色,
Role Allowed to Set Frozen Accounts & Edit Frozen Entries,允许设置冻结科目和编辑冻结凭证的角色,
Allow Guest to View,允许访客查看,
Allow Dropbox Access,允许访问Dropbox,
Allow Comments,允许评论,
Allow Read On All Link Options,允许读取所有链接选项,
Allow Negative Balance,允许负余额,
Percentage you are allowed to receive or deliver more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to receive 110 units.,允许超出订单数量出入库百分比。例如：订单数量100。允许超收/发10％，那么最多可收/发数量是110。,
Percentage you are allowed to bill more against the amount ordered. For example: If the order value is $100 for an item and tolerance is set as 10% then you are allowed to bill for $110.,允许超过订单金额的%开出发票，比如订单100元，容差10%，最大开票金额就是110元,
Allow Transfer for Manufacture,启用工单发料,
Allow Consecutive Login Attempts ,允许连续登录尝试,
Enable purchase of items via the website,允许通过网站启用采购物料,
Meta Tags,元标记,
Full,全,
Previous Hash,先前的哈希,
Show Print First,先显示打印,
Mr,先生,
LIFO,后进先出,
Exemption Sub Category,免税子类别,
Total Exemption Amount,免税总额,
Exemption Category,免税类别,
Tax Exemption Category,免税类别,
Tax Exemption Proofs,免税证明,
Check-in Date,入住日期,
Joining Date,入校日期,
Started,入门,
From Full Name,全名,
All-uppercase is almost as easy to guess as all-lowercase.,全大写几乎一样容易猜到全部小写。,
Global Shortcuts,全局访问,
Global Search,全局搜索,
Is Global,全局有效？,
Global Settings,全局设置,
Full Page,全屏显示,
Edit in full page,全屏编辑,
Edit Full Form,全屏编辑,
Is Globally Pinned,全网站置顶,
Full-time,全职,
Select All,全选,
Unselect All,全部不选,
Reply All,全部回复,
All Results,全部结果,
Global Unsubscribe,全部退订,
AUG,08,
Public,公,
Gram,公克,
Public Transport,公共交通,
Company and Accounts,公司与科目,
Company History,公司历史,
"Company is mandatory, as it is your company address",公司地址中的公司信息必填,
Company Introduction,公司简介,
"Company, Payment Account, From Date and To Date is mandatory",公司，付款科目，开始日期和截止日期字段都是必填的,
Announcement,公告,
Public,公开,
Formula,公式,
briefcase,公文包,
Public Key,公钥,
June,6月,
JUN,06,
About,关于,
About Us Team Member,关于我们 团队成员,
About Us Settings,关于我们设置,
Settings for the About Us Page,关于我们页面的设置,
Settings for About Us Page.,关于我们页面的设置。,
Follow,关注,
Document Follow,关注单据,
Linked With,关联,
Invalid {0} for Inter Company Invoice.,关联公司发票无效{0}。,
Invalid Company for Inter Company Invoice.,关联公司发票：公司不正确。,
Reference Owner,源单据制单人,
Ref Type,源单据类型,
Reference DocName,源单据,
Ref Report DocType,关联报表DocType,
Link a new bank account,关联新的银行户头,
KRA,关键结果领域(绩效指标),
Key Performance Area,关键绩效领域,
Key Responsibility Area,关键责任范围,
volume-off,关闭声音,
Close Condition,关闭条件,
folder-close,关闭目录,
Interests,兴趣爱好,
one of,其中,
Other Territory,其他区域,
Other Incomes,其他收入,
Income From Other Sources,其他来源的收入,
Other Taxes and Charges,其它税费,
Challenging/Slow,具有挑战性/慢,
"Another {0} with name {1} exists, select another name",具有相同名称{1}的{0}已存在，请更名。,
Part-time,兼职,
Inward Supplies(liable to reverse charge,内向供应（需冲销费用,
Content Hash,内容哈希值,
Content web page.,内容的网页。,
Content (HTML),内容（HTML）,
Content (Markdown),内容（Markdown格式）,
Internal Server Error,内部服务器错误,
Then By (optional),再由（可选）,
Write,写,
Write a SELECT query. Note result is not paged (all data is sent in one go).,写一个SELECT查询语句。注意返回的结果不会分页。,
Compose Email,写邮件,
Reverse,冲销,
Freeze Stocks Older Than [Days],冻结超出此天数的库存,
Net Pay cannot be less than 0,净工资不能低于0,
Net Salary Amount,净工资金额,
Net Pay,净支付金额,
Net pay cannot be negative,净支付金额不能为负数,
Net Pay cannnot be negative,净薪酬不能为负,
Preparing Report,准备报表,
minus,减号,
{0} few minutes ago,几分钟前,
No of Columns,几栏,
a few seconds ago,几秒钟前,
{0} few seconds ago,几秒钟前,
Document Type is not importable,凭证类型不可导入,
Something went wrong,出了些问题,
Present,出勤,
Travel From,出发地,
Sell Asset,出售资产,
Travel,出差,
Travel and Expense Claim,出差和费用申报,
Travel Request,出差申请,
Travel Request Costing,出差申请成本计算,
Purpose of Travel,出差目的,
Travel Type,出差类型,
Travel Funding,出差经费来源,
Travel Itinerary,出差行程,
Birth Date,出生日期,
Rented From Date,出租开始日期,
House rented dates should be atleast 15 days apart,出租房屋的日期应至少相隔15天,
Taxi,出租车,
"Delivery Notes {0} Updated""",出货单 {0} 已更新,
Discharge Note,出院医嘱,
Function,函数,
Function Based On,函数基准字段,
Share,分享,
Share With,分享,
Shared,分享,
Shared With,分享,
share,分享,
Share {0} with,分享{0},
Share this document with,分享给,
Shared with {0},分享给了{0},
Shared with everyone,分享给所有人,
Share URL,分享网址,
Subsidiary,分支机构,
Branch (optional),分支（可选）,
Fraction,分数,
Column Break,分栏符,
Assign,分派,
Assigned,分派,
Assignment,分派,
Assignment Complete,分派已完成,
Assignment Completed,分派已完成,
Assignment Days,分派日,
Assign Condition,分派条件,
Assignment closed by {0},分派由{0}关闭,
Allocated To,执行人,
Assigned To/Owner,执行人/发起人,
Assign to the one who has the least assignments,指派给待办最少的用户,
Documents assigned to you and by you.,你自己发起和执行的单据。,
Assign to me,自己认领,
Assigned To Me,自己认领,
Assign To Users,指派给用户,
Assigned By,发起人,
Assigned By Full Name,发起人姓名,
Assignment Rule,分派规则,
Assignment Rules,分派规则,
Assignment Rule User,分派规则用户,
Categorize blog posts.,分类博客文章。,
Section Break,分节符,
Res: {0},分辨率：{0},
Allocate Leaves,分配休假,
Leave Allocation,分配休假天数,
Leave Allocations,分配可休假配额,
Allocated amount can not be negative,分配数量不能为负,
Total weightage assigned should be 100%. It is {0},分配的总权重应为100 ％ 。当前值{0},
Assigning Structures...,分配结构......,
Assign to Employees,分配给员工,
Assign Salary Structure,分配薪资结构,
Dispensed Amount (Pro-rated),分配金额（按比例分配）,
Cut,切,
Toggle Full Width,切换全宽,
Toggle Full Width,切换全屏宽度显示,
Switch To Desk,切换到主页（桌面）,
Toggle Grid View,切换到图标视图,
Toggle Chart,切换图表,
Toggle Charts,切换图表,
toggle Tag,切换标签,
Toggle Sidebar,切换边栏,
Column,列,
Columns,列,
Column <b>{0}</b> already exist.,列<b>{0}</b>已经存在。,
List a few of your suppliers. They could be organizations or individuals.,列出一些你的供应商，他们可以是机构或个人。,
List a few of your customers. They could be organizations or individuals.,列出一些你的客户，他们可以是组织或个人。,
List your products or services that you buy or sell.,列出您所采购或销售的产品或服务。,
List a document type,列出某单据类型,
Column Name,列名,
Column Name cannot be empty,列名不能为空,
Column Labels : ,列标签：,
Column Labels:,列标签：,
No of Columns,列编号,
List,列表,
The first Leave Approver in the list will be set as the default Leave Approver.,列表中的第一个将被设置为默认的休假审批人。,
The first Expense Approver in the list will be set as the default Expense Approver.,列表中的第一个费用审批人将被设置为默认的费用审批人。,
List View Setting,列表视图设置,
List View Settings,列表视图设置,
List Filter,列表过滤条件,
In List Filter,列表过滤条件,
"Description for listing page, in plain text, only a couple of lines. (max 140 characters)",列表页面说明，使用纯文本（最多140个字符）。,
Row #{0}: Payment document is required to complete the trasaction,列＃{0}：付款单据才能完成trasaction,
just now,刚刚,
Created,创建,
Make BOM,创建BOM,
Creating {0},创建{0},
Make {0},新建{0},
Create a new Customer,新建客户,
Make a new,新建 ,
Create a new {0},新建 {0},
Create a new record,新建一笔记录,
created,创建于,
The following serial numbers were created:{0},创建了以下序列号:,
The following serial numbers were created: <br>{0},创建了以下序列号： <br> {0},
Created On,创建于,
Created By,创建人,
Creating Payment Entries......,创建收付款凭证......,
Make Payment Entry,创建收付款凭证,
Document type is required to create a dashboard chart,创建数据面板图表需要单据类型,
Make Supplier Quotation,创建供应商报价,
Setting up company and taxes,创建公司和税项规则,
Make Inter Company Journal Entry,创建公司间业务日记账凭证,
Before Insert,创建前,
Create Lab Test,创建化验,
Create New Record,创建单据,
There were errors while creating the document. Please try again.,创建单据时出错。请再试一次。,
Make Invoice,创建发票,
Make Invoices,创建发票,
After Insert,创建后,
Make Employee,创建员工,
Create and Send Newsletters,创建和发送简讯,
Create and manage newsletter,创建和管理简讯,
Create Chart,创建图表,
Make Variant,创建多规格物料,
Make Variants,创建多规格物料,
Make Student,创建学生,
Make Student Batch,创建学生批,
Add custom forms.,创建定制表单。,
Make Timesheet,创建工时表,
Timesheet created:,创建工时表：,
Make Job Card,创建加工单,
Create Salary Slip,创建工资单,
Create Salary Slips,创建工资单,
Make Salary Slip,创建工资单,
Creating Salary Slips...,创建工资单......,
Create Post,创建帖子,
An error occured while creating recurring,创建循环时出现错误,
Make Quotation,创建报价,
Make Fee Schedule,创建收费计划表,
Create a New Format,创建新格式,
Create New,新建,
Make a new {0},新建 {0},
Create New Employee Id,创建新的员工号,
Start new Format,创建新的打印格式,
Make New Contact,创建新联系人,
Add A New Rule,创建新规则,
Add a New Role,创建新角色,
Make a new record,创建新记录,
Submit on Creation,创建时提交,
Submit on creation,创建时直接提交,
Create documents for sample collection,创建样本收集文件,
Make Material Request,创建物料需求,
Make User,创建用户,
Create User Email,创建用户电子邮件,
Make Sample Retention Stock Entry,创建留存样品物料移动记录,
Make Tax Template,创建税费模板,
Make Maintenance Visit,创建维护巡修,
Making website,创建网站,
Check Vacancies On Job Offer Creation,创建聘书时检查职位空缺,
Create Loan,创建借款,
Make Disbursement Entry,创建借款放款凭证,
New Event,创建跟进记录,
Create Repayment Entry,创建还款凭证,
Make Purchase Order,创建采购订单,
Make Delivery Note,创建销售出库,
Make Sales Order,创建销售订单,
Make Sales Orders to help you plan your work and deliver on-time,创建销售订单，以帮助你计划你的工作和按时出货,
Failed to complete setup,初始化失败,
Initial Sync Count,初始同步计数,
Beginner,初学者,
Delete All,全部删除,
Are you sure you want to delete all rows?,确定删除所有行？,
Deleting {0},删除{0},
Removed {0},删除{0},
The process for deletion of {0} data associated with {1} has been initiated.,删除与{1}关联的{0}数据的过程已启动。,
Remove Section,删除分区,
Before Delete,删除前,
Deleted Name,删除名称,
After Delete,删除后,
Remove Field,删除字段,
remove-circle,删除循环引用,
Remove all customizations?,删除所有定制？,
Delete Data,删除数据,
Remove Tag,删除标签,
It is risky to delete this file: {0}. Please contact your System Manager.,删除此文件有风险：{0}。请联系您的系统管理员。,
Delete this record to allow sending to this email address,删除此记录允许发送此邮件地址,
Deleted DocType,源单据类型,
Deleted Document,已删除单据(垃圾桶),
remove-sign,删除符号,
Delete comment?,删除评论？,
Remove Filter,删除过滤条件,
Interest Amount,利息总额,
Interest Income Account,利息收入科目,
Rate of Interest,利率,
Make use of longer keyboard patterns,利用较长的键盘模式,
 to your browser,到你的浏览器,
Due Date cannot be before Posting Date,到期日不能前于过账日期,
Due Advance Amount,到期金额,
Arrival Datetime,到达日期时间,
Refreshing,刷新,
Reload,刷新,
Refresh Form,刷新表单,
Brake Oil,刹车油,
Brake Pad,刹车片,
Prefix,前缀,
Remaining Benefits (Yearly),剩余福利（每年）,
Force,力,
Office,办公室,
plus,加,
Add Employees to Manage Them,加入的员工来管理它们,
plus-sign,加号,
"Encryption key is invalid, Please check site_config.json",加密密钥无效，请检查site_config.json,
Encrypt Salary Slips in Emails,加密电子邮件中的工资单,
Refuelling Details,加油信息,
Fuel Qty,加油数量,
Fuel Price,加油金额,
Bold,加粗,
bold,加粗,
Loading import file...,加载上传文件...,
Loading Report,加载报表,
Action Name,操作名称,
Action Type,操作类型,
Property Depends On,动态必填与只读属性,
Dynamic Report Filters,动态报表过滤条件,
Dynamic Link,动态链接,
"Check columns to select, drag to set order.",勾选列选择，拖动列排序。,
Value for a check field can be either 0 or 1,勾选字段值可以为0或1,
Check,勾选框,
Checked items will be shown on desktop,勾选项会显示在桌面上,
Like,含关键字,
In Preview,包含在链接字段鼠标悬停预览弹窗中,
Invalid include path,包含路径无效,
In,包括,
Include holidays within leaves as leaves,包括休假期间的节假日,
Include indentation,包括缩进,
Lab Test(s) ,化验,
Lab Test Prescriptions,化验处方,
Lab Test Groups,化验组,
Uttar Pradesh,北方邦,
Uttarakhand,北阿坎德邦,
Region,区域,
Terretory,区域,
Territory / Customer,区域/客户,
Health Insurance Name,医保名称,
Medical,医疗,
Medical Administrator,医疗管理员,
Anonymous,匿名,
NOV,11,
DEC,12,
OCT,10,
Kg,千克,
Litre,升,
Ascending,升序,
Sort Ascending,升序,
Upgrade,升级,
Promotion Date,升职日期,
Half,半,
Half Day,半天,
{0} on Half day Leave on {1},半天{0}休假{1},
Half Day Date should be in between Work From Date and Work End Date,半天工作日应介于开始日与结束日之间,
Half Day Date should be between From Date and To Date,半天工作日应介于开始日与结束日之间,
Half Day Date is mandatory,半天日期必填,
Working Hours Threshold for Half Day,半天的工时门槛,
Half day date should be in between from date and to date,半天工作日应介于开始日与结束日之间,
"Single for results which require only a single input, result UOM and normal value <br>Compound for results which require multiple input fields with corresponding event names, result UOMs and normal values<br>Descriptive for tests which have multiple result components and corresponding result entry fields. <br>Grouped for test templates which are a group of other test templates.<br>No Result for tests with no results. Also, no Lab Test is created. e.g.. Sub Tests for Grouped results.",单一的结果只需要一个输入，结果UOM和正常值<br>对于需要具有相应事件名称的多个输入字段的结果的化合物，结果为UOM和正常值<br>具有多个结果组件和相应结果输入字段的测试的描述。 <br>分组为一组其他测试模板的测试模板。 <br>没有没有结果的测试结果。此外，没有创建化验。例如。分组测试的子测试。,
Single Post (article).,单个帖子（文章）。,
Rate(CNY),单价(人民币),
Rate (CNY),单价(人民币),
Click on {0} to generate Refresh Token.,单击{0}以生成刷新令牌。,
Click to Set Filters,单击设置过滤条件,
Document,单据,
Documentation,单据,
Documents,单据,
Export From,单据,
Document {0} has been set to state {1} by {2},单据{0}已被{2}设置为状态{1},
"Documentation Results for ""{0}""",单据“{0}”的结果,
Document successfully saved,单据保存成功,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.",单据允许多种不同状态，例如“处理中”，“待审批”等。,
Document Follow Notification,单据关注通知,
DocShare,单据分享,
Document Share Report,单据分享报表,
Document is only editable by users of role,单据只可被分派了指定角色的用户编辑,
DocField,单据字段,
No Records Created,暂无数据,
Document Queued,单据排队,
Document successfully submitted,单据提交成功,
Document updation ignored,单据更新已忽略,
Document successfully updated,单据更新成功,
Document can't saved.,单据未保存,
DocPerm,单据权限,
Doc Status,单据状态,
Document States,单据状态,
Document Status,单据状态,
Doctypes,单据类型,
Document Types,单据类型,
For Document Type,单据类型,
From Document Type,单据类型,
"document type..., e.g. customer",单据类型...，如客户,
Document Type is not submittable,单据类型不可提交,
DocType can not be merged,单据类型不能合并,
Both DocType and Name required,单据类型和名称是必须项,
DocType is a Table / Form in the application.,单据类型在应用中里是一个表/表单。,
DocType or Field,单据类型或字段,
Groups of DocTypes,单据类型组,
Separate Groups,单独的组,
"Amount for a single transaction exceeds maximum allowed amount, create a separate payment order by splitting the transactions",单笔交易的金额超过最大允许金额，通过拆分交易创建单独的付款订单,
Single Types have only one record no tables associated. Values are stored in tabSingles,单笔记录单据类型只有一条记录，适用于存储系统或模块配置信息，没有独立的后台数据库表。所有单笔记录类型的数据被统一保存在名为tabSingles后台数据库表内。,
Is Single,单笔记录？,
Doctor,博士,
Blog,博客,
Blog Intro,博客介绍,
Blog Introduction,博客介绍,
Blogger,博客作者,
User ID of a Blogger,博客作者的用户ID,
Blog Category,博客分类,
Blog Post,博客文章,
Blog Title,博客标题,
Blog Settings,博客设置,
Karnataka,卡纳塔克邦,
Card Details,卡详情,
Printing,印花,
Danger,危险,
Maker,厂商,
Original Value,原值,
Raw Printing,原生打印,
Raw Commands,原生命令,
Raw Email,原始电子邮件,
Raw Material Cost(Company Currency),原材料成本（本币）,
Primary Color,原色,
Go to ,去,
Go to Suppliers,去供应商,
Last Year,去年,
Go to Rooms,去房间,
Go to Instructors,去教练,
Go to Letterheads,去表头,
Go to Courses,去课程,
removed,去除,
County,县,
Participants,参与者,
Reference Doc,源单据,
Ref DocType,源单据类型,
Reference Inv,参考发票,
Ref Name,参考名称,
Reference Party,参考往来单位,
Reference Report,参考报表,
Reference document has been cancelled,源单据已被取消,
Reference Party Doctype,参考方Doctype,
Invalid Reference,参考无效,
Send days before or after the reference date,参考日几天前或后发送,
Days Before,参考日期前,
Days After,参考日期后,
Reference Communication,参考通信,
Reference: {0} {1},参考：{0} {1},
Friendly Title,友情标题,
Donut,双层圆环图,
Two Factor Authentication,双重验证,
Two Factor Authentication method,双重验证方法,
Inverse,反转,
Reverse Icon Color,反转图标颜色,
UNSEEN,反转已查看,
Feedback Submitted,反馈已提交,
Feedback conditions do not match,反馈条件不匹配,
Feedback Trigger,反馈触发时机,
Feedback Rating,反馈评级,
Feedback Ratings,反馈评级,
Feedback Request,反馈请求,
Feedback Request for {0} is sent to {1},反馈请求{0}被发送到{1},
Feedback Request is already sent to user,反馈请求已经发送到用户,
Is Feedback request triggered manually ?,反馈请求被手动触发？,
Sender Email,发件人电子邮箱,
Outgoing email account not correct,发件人邮箱帐号不正确,
A user who posts blogs.,发布博客的用户。,
Publish on website,发布在网站上,
Published in Website,发布在网站上,
Published On,发布日期,
Posted By,发布者,
There was an error. One probable reason could be that you haven't saved the form. Please contact support@erpnext.com if the problem persists.,发生了错误，一个可能的原因可能是您没有保存表单。如果问题仍然存在请联系管理员或support@erpnext.com。,
The number of occurrence after which the consequence is executed.,发生次数。,
Billing,发票,
Invoice Ref,发票编号,
"Newsletters to contacts, leads.",发给联系人和线索的简讯,
Deduct Full Tax on Selected Payroll Date,发薪日扣税,
Leave a Comment,发表评论,
Post Comment,发表评论,
Post Comment,发表评论,
Send Feedback Request only if there is at least one communication is available for the document.,发送反馈请求仅当有至少一个通信是可用于单据。,
Send After,发送后,
Send Password,发送密码,
Send Password Update Notification,发送密码更新通知,
Send Notifications for Transactions I Follow,发送我关注的单据变动通知,
Send Notifications For Documents Followed By Me,发送我关注单据变更通知给我,
New Email,发邮件,
Send Welcome Email,发送欢迎电子邮件,
Send Notifications for Email threads,发电子邮件主题通知,
Send Supplier Emails,发电邮给供应商,
This document has been modified after the email was sent.,发电子邮件后，此单据已被修改。,
Send document web view link in email,发电子邮件文件Web视图链接,
Send an email to {0} to link it here.,发电子邮件至{0}以将其链接到此处。,
Send unsubscribe message in email,发电子邮件退订消息,
Sender Field,发送者字段,
Send Unsubscribe Link,发送退订链接,
Send Email Alert,发送邮件提醒,
Send Notifications For Email Threads,发送邮件沟通通知给我,
Send Read Receipt,发送阅读回执,
Sent Read Receipt,发送阅读回执,
Send Attachments,发送附件,
Send Attachements,发送附件,
Set Property After Alert,发送预警后变更字段值,
Depends On,取决于,
depends_on,取决于,
Round to the Nearest Integer,取整数,
Cancelling,取消,
Cancelling {0},取消{0},
Permanently Cancel {0}?,取消{0} ？,
Cancel {0} documents?,取消{0}笔单据？,
Unfollow,取消关注,
Unassign Condition,取消分派条件,
Before Cancel,取消前,
After Cancel,取消后,
cancelled this document,取消此文件,
Fetch From,自动带出关联字段,
Attendees,受训学员,
Transfer Date,变动日期,
changed value of {0},变更了{0},
changed values for {0},变更了{0},
Logout From All Devices After Changing Password,变更密码后登出所有设备,
Gujarat,古吉拉特邦,
Another transaction is blocking this one. Please try again in a few seconds.,另一个交易正在进行中。请稍后再试。,
Save As,另存为,
Only standard DocTypes are allowed to be customized from Customize Form.,只允许从“定制表单”定制标准DocType。,
Only Administrator is allowed to use Recorder,只允许管理员使用记录器,
Only Send Records Updated in Last X Hours,只发送最后X小时更新的记录,
Patient Encounters in valid days,只在工作日看诊,
Only Tax Impact (Cannot Claim But Part of Taxable Income),只影响计税起征点（不能从起征点内扣除）,
Only {0} entries shown. Please filter for more specific results.,只显示{0}条记录。请使用过滤条件过滤更具体的结果。,
Show only errors,只显示错误,
Only 200 inserts allowed in one request,只有200将允许一个请求,
Only {0} emailed reports are allowed per user,只有{0}电子邮件报表是每个用户可以,
Run scheduled jobs only if checked,只有勾选后，才会运行计划任务,
Only select if you have setup Cash Flow Mapper documents,只有在设置了“现金流量映射器”单据时才能选择,
Only Administrator can save a standard report. Please rename and save.,只有管理员可以保存标准报表。请修改为新报表名后保存。,
Only Administrator allowed to create Query / Script Reports,只有管理员可以创建查询/报表的脚本,
Only Administrator can delete Email Queue,只有管理员可以删除邮件队列,
Only Administrator can edit,只有管理员可以编辑,
Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,只有组和组，叶节点和叶节点之间能合并,
"Only image extensions (.gif, .jpg, .jpeg, .tiff, .png, .svg) allowed",只有（.gif注意，.JPG，.JPEG，.TIFF，.PNG，.SVG）允许的图片扩展,
Automatic Linking can be activated only for one Email Account.,只能为一个电子邮箱帐号激活自动链接。,
DocType can only be renamed by Administrator,只能由管理员修改单据类型名称,
Users who can approve a specific employee's leave applications,可以为特定用户批准假期的用户,
Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,可以使用任何基于字符串的打印机语言。编写原始命令需要了解打印机制造商提供的打印机本机语言。请参阅打印机制造商提供的开发人员手册，了解如何编写本机命令。这些命令使用Jinja模板语言在服务器端呈现。,
You can use Customize Form to set levels on fields.,可以使用定制表单设置字段的权限级别。,
"Scorecard variables can be used, as well as: {total_score} (the total score from that period), {period_number} (the number of periods to present day)",可以使用记分卡变量，以及：{total_score}（该期间的总分数），{period_number}（到当前时间段的数量）,
You can use wildcard %,可以使用通配符％,
Can Write,可以写,
Can Share,可以分享,
Roles can be set for users from their User page.,可以在用户基础资料页面为用户分派角色。,
"Standard Terms and Conditions that can be added to Sales and Purchases.Examples:1. Validity of the offer.1. Payment Terms (In Advance, On Credit, part advance etc).1. What is extra (or payable by the Customer).1. Safety / usage warning.1. Warranty if any.1. Returns Policy.1. Terms of shipping, if applicable.1. Ways of addressing disputes, indemnity, liability, etc.1. Address and Contact of your Company.",可以添加至销售或采购的标准条款和条件。例如：1. 报价有效期。 2.付款条件(预付款，赊购，部分预付款)。3.其他，例如安全/使用警告，退货政策，配送条款，争议/赔偿/责任仲裁方式，贵公司的地址和联系方式。,
Can Read,可以读,
List of backups available for download,可供下载的备份目录,
Publishable Key,可发布密钥,
Collapsible,可折叠,
Collapsible Depends On,可折叠先决条件,
Encashable days,可折现天数,
Available Stock Value,可用库存金额,
"Available qty is {0}, you need {1}",可用数量：{0}，需要：{1},
BOM UoM,BOM单位,
Editable Grid,可编辑表格,
Translatable,可翻译,
This may get printed on multiple pages,可能会打印多页,
Seen,可见,
Optional: The alert will be sent if this expression is true,可选：在这个表达式为真时发送通知,
Optional: Always send to these ids. Each Email Address on a new row,可选：总是发送给这些ID。每一行一个电子邮件地址,
