us-west-2,美西2,
Newsletter,简讯,
Newsletters,简讯,
Newsletter has already been sent,简讯已发出,
Newsletter Email Group,简讯电子邮件组,
Newsletter Manager,简讯经理,
Translation,翻译,
Translations,翻译,
Translator,翻译,
Translate {0},翻译{0},
Custom Translations,翻译定制,
Translated Text,翻译文本,
Attendance,考勤,
Mark Attendance,考勤,
Attendance From Date,考勤开始日期,
Attendance Date,考勤日期,
Attendance Request,考勤申请,
Attendance To Date,考勤结束日期,
"For performance, only the first 100 rows were processed.",考虑到系统性能，仅处理了前100行。,
Exam,考试,
Examination Result,考试成绩,
Consumables Invoice Separately,耗材单独发票,
Chat Token,聊天令牌,
Chat messages and other notifications.,聊天信息和其他通知。,
Chat Operators,聊天客服,
Chat Room,聊天室,
Chat Room Name,聊天室名称,
Chat Room User,聊天室用户,
Bot,聊天机器人,
Chat Profile,聊天档案,
Chat Message,聊天消息,
Chat Message Attachment,聊天消息附件,
Chat Type,聊天类型,
Chat Background,聊天背景,
Job Description,职位描述,
Number of positions cannot be less then current count of employees,职位数量不能少于当前员工人数,
Job Opening,职位空缺,
Vacancies,职位空缺,
Responsibilities,职责,
Contacts,联系人,
Contact Details,联系人信息,
Contacts and Address,联系人和地址,
No contacts added yet.,未添加联系人。,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.",联系人选项，如“销售查询，支持查询”等每个新行或以逗号分隔。,
Contact Us Settings,联系我们设置,
Introductory information for the Contact Us Page,联系我们页面的介绍信息,
Settings for Contact Us Page,联系我们页面的设置,
Settings for Contact Us Page.,联系我们页面的设置。,
Contact Number,联系电话,
Background,背景,
Background Image,背景图片,
Background Style,背景样式,
Background Color,背景颜色,
Energy Points,能量点,
Point Allocation Periodicity,能量点分派频率,
Energy Point Log,能量点日志,
Energy point update,能量点更新,
Energy Point Rule,能量点规则,
Energy Point Settings,能量点设置,
Script,脚本,
Script Code,脚本代码,
Script or Query reports,脚本或查询报表,
DocType Event,单据事件,
Script Report,脚本报表,
Script Manager,脚本管理员,
Script Type,脚本类型,
Script URL,脚本网址,
Custom DocPerm,自DocPerm,
Auto,自动,
Automatically Assign Documents to Users,自动为用户分派单据,
Log of error on automated events (scheduler).,自动事件的错误日志。,
Auto Leave Encashment,自动休假折现,
Grace Period Settings For Auto Attendance,自动出勤宽限期设置,
Auto Attendance Settings,自动出勤设置,
Automation,自动分派,
Auto assignment failed: {0},自动分派失败：{0},
Automation,自动化,
Invoice Appointments Automatically,自动发票预约,
Auto Email Report,自动发邮件-报表,
Auto Reply Message,自动回复留言,
Auto Name,自动编号,
Email Digest:,自动电子邮件(统计信息)：,
Manage Appointment Invoice Automatically,自动管理预约发票,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>",自动编号方式： <ol><li> <b>field：[fieldname]</b> - 基于字段值</li><li> <b>naming_series：</b> - 基于单据编号模板（必须有naming_series字段</li><li> <b>Prompt</b> - 手工输入</li><li> <b>[series]</b> - 带前缀以点(.)分隔的编号模板;如PRE.##### </li><li> <b>format：多字段加流水号组合，示例 -  {MM}其它固定文字{字段1}-{字段2}-{#####}</b> - 替换花括号内的代表日期的字串（DD，MM，YY）及具体字段名或单据编号模板，花括号外可以使用任何固定字符。 </li></ol>,
Automatically triggers the feedback request based on conditions.,自动触发基于条件的反馈请求。,
Auto Repeat has been {0},自动重复已经{0},
Auto Repeat Schedule,自动重复计划,
Self-Study,自学,
Custom,自定义,
Custom CSS,自定义CSS,
Custom HTML Help,自定义HTML帮助,
Custom JS,自定义JS,
Custom Column,自定义列,
Custom Base URL,自定义基准网址,
Custom Field,自定义字段,
Custom Fields can only be added to a standard DocType.,自定义字段只能添加到标准DocType。,
Custom Fields cannot be added to core DocTypes.,自定义字段无法添加到核心DocType。,
Customize the introductory text that goes as a part of that email. Each transaction has a separate introductory text.,自定义嵌入邮件的简介文本，每类业务都会自己的简介。,
Custom Sidebar Menu,自定义工具栏菜单,
"Customized Formats for Printing, Email",自定义打印格式，电子邮件,
Custom Report,自定义报表,
Custom Reports,自定义报表,
Custom Tags,自定义标签,
"Customize Label, Print Hide, Default etc.",自定义标签，打印隐藏，默认值等。,
Custom CSS,自定义样式,
Custom Format,自定义格式,
Custom Message,自定义消息,
Custom Script,Javascript脚本,
Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,自定义脚本的add_fetch配置中的字段名为<b>{0}</b>,
Custom Menu Items,自定义菜单项,
Custom Role,自定义角色,
Customize the Notification,自定义通知,
Customizations Reset,自定义重置,
Names and surnames by themselves are easy to guess.,自己名字和姓氏很容易被猜到。,
Walk In,自行上门,
 to ,至,
tint,色彩,
Section Heading,节标题,
Throttled,节流,
Scopes,范围,
Get from,选,
Get Alerts for Today,获取今天的预警通知,
Get Employees,获取员工,
Select an employee to get the employee advance.,获取员工预付款前请先选择员工。,
Fetch Images,获取图像,
Parent is required to get child table data,获取子表数据时需要父(parent)信息,
Get Fields,选字段,
Get Template,选模板,
Get Contacts,选联系人,
Get prescribed procedures,获取规定的程序,
gained {0} points,获得{0}分,
Menu,菜单,
Salary Details,薪资信息,
Payroll Employee Detail,薪资员工详细信息,
Component,薪资构成,
Salary Component Account,薪资构成科目,
Salary Component,薪资构成项,
Maximum amount eligible for the component {0} exceeds {1},薪资构成项{0}的最高允许金额超过{1},
Salary Component Type,薪资构成项类型,
Salary Structure,薪资结构,
Salary Structure Assignment,薪资结构分配,
Salary Structure Employee,薪资结构员工,
Salary Structure should have flexible benefit component(s) to dispense benefit amount,薪资结构应该包括弹性福利项以分配福利金额,
Payroll Settings,薪资设置,
Salary Detail,薪资详细信息,
Row,行,
Incorrect value in row {0}: {1} must be {2} {3},行{0}中的值有错误，{1}必须是{2} {3},
Submitted Document cannot be converted back to draft. Transition row {0},行{0}中的已提交的单据不能转换为草稿。,
Target warehouse in row {0} must be same as Work Order,行{0}中的收料仓必须与生产订单相同,
Item or Warehouse for row {0} does not match Material Request,行{0}中的物料或仓库与物料需求不符,
Max width for type Currency is 100px in row {0},行{0}中，货币类型的最大宽度是100像素,
Row {0}# Allocated amount {1} cannot be greater than unclaimed amount {2},行{0}＃分配金额{1}不能大于可申报金额{2},
Row {0}: {1} is required to create the Opening {2} Invoices,行{0}：{1}是创建Opening {2}发票所必需的,
Row {0}: Not allowed to enable Allow on Submit for standard fields,行{0}：不允许启用允许对提交的标准字段,
Row {0}: Due Date cannot be before posting date,行{0}：付款到期日不能早于记帐日,
"Row {0}: Invoice {1} is invalid, it might be cancelled / does not exist. \						Please enter a valid Invoice",行{0}：发票{1}是无效的，它可能会被取消/不存在。 \请输入有效的发票,
Row {0}: For supplier {0} Email Address is required to send email,行{0}：对于供应商{0}的电邮地址发电子邮件,
"Row {0}: To set {1} periodicity, difference between from and to date \						must be greater than or equal to {2}",行{0}：设置{1}的周期性，从和到日期\之间差必须大于或等于{2},
{0} in row {1} cannot have both URL and child items,行{1}中的{0}不能同时有URL和子项,
Field {0} in row {1} cannot be hidden and mandatory without default,行{1}中的字段{0}不能为隐藏字段，请设置默认值,
'In Global Search' not allowed for type {0} in row {1},行{1}中的类型{0}不允许“全局搜索”,
'In List View' not allowed for type {0} in row {1},行{1}中的类型{0}不允许选择“在列表视图中显示”,
Item Row {idx}: {doctype} {docname} does not exist in above '{doctype}' table,行{idx}: {单据类型}上不存在'{单据类型}'表,
Domain Settings,行业设置,
Action Doctype,操作单据类型,
Action Document,操作,
Row No,行号,
Row #,行号,
Row Number,行号,
Row Status,行状态,
Row Index,行索引,
Row # {0}:,行＃{0}：,
Row #{0}:,行＃{0}：,
Row #{0}: Rate must be same as {1}: {2} ({3} / {4}),行＃{0}：单价必须与{1}：{2}（{3} / {4}）相同,
Row # {0}: Returned Item {1} does not exists in {2} {3},行＃{0}：被退货物料{1}在{2} {3} 中不存在,
Row #{0}: Asset {1} does not belong to company {2},行＃{0}：资产{1}不属于公司{2},
Row #{0}: Asset {1} is already {2},行＃{0}：资产{1}已经是{2},
Row #{0}: Asset {1} must be submitted,行＃{0}：资产{1}必须提交,
Row #{0}: Asset {1} does not linked to Item {2},行＃{0}：资产{1}没有关联到物料号{2},
Patch,补丁,
Patch Log,补丁日志,
Compensatory Leave Request,补休（假）申请,
Compensatory Off,补假,
Is Compensatory,补假？非工作日加班后，在工作日补休,
Table,表,
Table,表,
Table MultiSelect,表-多选,
Table HTML,表HTML,
Table MultiSelect,表-多选,
Table {0} cannot be empty,表{0}不能为空,
"Mandatory fields required in table {0}, Row {1}",表{0}第{1}行有必填字段，,
"Print Width of the field, if the field is a column in a table",表中的列(字段）打印宽度,
Data missing in table,表内缺失数据,
Form Customization,表单定制,
Property Setter,属性设置,
Form View,表单视图,
Form Settings,表单设置,
Letter Head Name,表头名称,
Letter Head Image,表头图像,
Letter Head Based On,表头资料源,
Table Field,表字段,
Table updated,表更新,
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),表格总列数应小于11,
Represents a User in the system.,表示系统中一个用户。,
"Expression, Optional",表达式，可选,
"to be generated. If delayed, you will have to manually change the ""Repeat on Day of Month"" fieldof this",被生成。如果延迟，您将不得不手动更改“每月重复”字段,
Followed by,被谁关注,
Invited,被邀请,
West Bengal,西孟加拉邦,
"To stop sending repetitive error notifications from the system, we have checked Disabled field in the Auto Repeat document",要停止从系统发送重复性错误通知，我们在自动重复单据中选中了“禁用标记”字段,
"To allow over-billing or over-ordering, update ""Allowance"" in Stock Settings or the Item.",要允许超额开票或收发货，请在库存设置或物料基础资料中更新“出入库超量控制(%)”。,
Email Address whose Google Contacts are to be synced.,要同步其Google通讯录的电子邮件地址。,
"To format columns, give column labels in the query.",要格式化列，在查询中为列添加标签。,
Guidelines to install ldap dependancies and python,要求安装LDAP依赖关系和python,
"To add dynamic subject, use jinja tags like<div><pre><code>{{ doc.name }} Delivered</code></pre></div>",要添加动态主题，用Jinja标签，如<div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>,
"To add dynamic subject, use jinja tags like<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>",要添加动态主题，请使用jinja标签<div><pre> <code>New {{ doc.doctype }} #{{ doc.name }}</code> </pre> </div>,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,如需用户手动选择单据编号模板，请勾选。勾选后系统不会设置默认单据编号模板。,
"To renew, {0}.",要续订，{0}。,
"To get the updated report, click on {0}.",要获取已更新报表，请单击{0}。,
New value to be set,要设置的新值,
Document Type to Track,要跟踪的单据类型,
"To configure Auto Repeat, enable Allow Auto Repeat"" from""",要配置自动重复，请在定制表单中勾选允许自动重复,
Overwrite Salary Structure Amount,覆盖薪资结构金额,
Rule,规则,
Rule Name,规则名称,
Rules defining transition of state in the workflow.,工作流状态转换规则。,
"Rules for how states are transitions, like next state and which role is allowed to change state etc.",定义在满足什么条件的情况下哪个角色的用户可以通过点击业务单据上的工作流菜单按钮将状态转换到下一个状态。,
View Properties (via Customize Form),查看字段（定制表单）,
View Settings,视图设置,
Take Video,视频,
Role,角色,
Roles,角色,
Roles Assigned,角色分派,
Role Name,角色名称,
Role and Level,角色和级别,
Role Permissions,角色权限,
Roles Permission,角色权限,
Role Permissions Manager,角色权限管理,
Roles HTML,角色的HTML,
Only Allow Edit For,角色（允许编辑）,
Allowed,角色（允许）,
Resolution Time Period,解决时间段,
Unzip,解压缩,
Unzipped {0} files,解压缩{0}个文件,
Unzipping files...,解压缩文件...,
Trigger Primary Action,触发主要操作,
Trigger Name,触发器名称,
Trigger Method,触发方法,
Trigger On,触发时机,
warning-sign,警告标识,
Warning: Unable to find {0} in any table related to {1},警告：无法找到{0}与任何表{1},
Warning: This Print Format is in old style and cannot be generated via the API.,警告：此打印格式是旧式的，不能透过API生成的。,
Warning: Leave application contains following block dates,警告：申请休假包含以下禁止休假日,
Piecework,计件工,
Scheduled to send to {0},计划发送到{0},
Scheduled to send to {0} recipients,计划发送到{0}个收件人,
Next Scheduled Date,计划执行日期,
Planned number of Positions,计划的职位数量,
Scheduled to send,计划送,
Count,计数,
Calculate,计算,
Calculate Total Score,计算总分,
Unit of Measure (UOM),计量单位,
"Payment Entry {0} is linked against Order {1}, check if it should be pulled as advance in this invoice.",订单{1}上已关联收付款凭证{0}，是否将其作为本发票的预付款？,
Fulfilment,订单履行,
Order Type must be one of {0},订单类型必须是一个{0},
Subscriber,订户,
Subscriber Name,订户名称,
Order,订购,
Invalid Subscription,订阅无效,
Subscription Notification,订阅通知,
Authentication,认证,
Authentication Credentials,认证凭据,
Discussion,讨论,
"Make ""name"" searchable in Global Search",让“名称”字段在全局搜索框中可搜索,
Let's prepare the system for first use.,让我们在首次使用前对系统进行初始化。,
Let's avoid repeated words and characters,让我们避免重复的字和字符,
Track Seen,让系统记录谁查看过,
Track Changes,让系统记录资料变更历史,
Record does not exist,记录不存在,
Record Patient Vitals,记录患者维生素,
No of Rows (Max 500),记录数（最大500行）,
Remember Last Selected Value,记录最后一次选取的字段值,
Log Type,记录类型,
Remember Last Selected Value,保存最后一次输入值,
Trainer Name,讲师姓名,
Trainer Email,讲师电子邮件,
Make Default,设为默认,
Set Value,设定值,
Set User Permissions,设定用户权限,
Set a Target,设定目标,
Setup for,设置,
Setup &gt; Customize Form,设置&gt;定制表单,
Setup &gt; User,设置&gt;用户,
Setup &gt; User Permissions,设置&gt;用户权限,
Settings...,设置...,
Set as Default,设置为默认值,
Setup your ,设置你的,
"Select your Country, Time Zone and Currency",设置你的国家，时区和货币,
Setup Company,设置公司,
"There were some errors setting the name, please contact the administrator",设置名称时出现错误，请与管理员联系,
Setup Wizard,设置向导,
Set Chart,设置图表,
Set Number of Backups,设置备份数量,
Set Password,设置密码,
Setting up your system,设置您的系统,
Set Open,设置打开,
Set Quantity,设置数量,
Set New Password,设置新密码,
Setup Institution,设置机构,
Set Permissions,设置权限,
Set Desktop Icons,设置桌面图标,
"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).",设置此选项，用户将只能访问包含了此链接的单据（如博客文章） 。,
Set up rules for user assignments.,设置用户分派规则。,
Set User Permissions,设置用户权限,
Setup Auto Email,设置电子邮件自动发送,
Failed to setup taxes,设置税码失败,
Set Filters,设置过滤条件,
Setup Progress,设置进度,
Setup Progress Action,设置进度动作,
Setup Reports to be emailed at regular intervals,设置通过电子邮件定期发送的报表,
Set default mode of payment,设置默认付款方式,
Failed to set defaults,设置默认值失败,
"Set default format, page size, print style etc.",设置默认格式，页面大小，打印样式等。,
Guest,访客,
Access Token URL,访问令牌URL,
Access token or Shopify URL missing,访问令牌或Shopify网址丢失,
Secret Access Key,访问密钥,
Access Key ID,访问密钥ID,
Access Log,访问记录,
Type of Proof,证明类型,
Evaluation,评估,
Assessment Code,评估准则,
Evaluation Date,评估日期,
Appraisal Template Title,评估模板标题,
Appraisal Template Goal,评估目标模板,
Error while evaluating Notification {0}. Please fix your template.,评估通知{0}时出错。请修复您的模板。,
Rating: ,评分：,
Review Points,评审点数,
Review Levels,评审级别,
Comment,评论,
Comments cannot have links or email addresses,评论不能包含链接或电子邮件地址,
Comments and Communications will be associated with this linked document,评论与沟通将与此链接的单据关联,
Comment By,评论依据,
Comment can only be edited by the owner,评论只能由制单人进行编辑,
Top Reviewer,评论员,
Comment Should be atleast 10 characters,评论应至少10个字符,
Commented on {0}: {1},评论时间{0}：{1},
Comment Email,评论电邮,
Comment Type,评论类型,
Attempting to launch QZ Tray...,试图推出QZ Tray ......,
Probation,试用期,
Probationary Period,试用期,
"Request for Quotation is disabled to access from portal, for more check portal settings.",询价被禁止访问门脉，为更多的检查门户设置。,
"This warehouse will be used to create Sale Orders. The fallback warehouse is ""Stores"".",该仓库将用于创建销售订单。默认仓库是“商店”。,
This value is used for pro-rata temporis calculation,该值用于按比例计算,
Transactions against the company already exist!,该公司已有交易资料存在！,
The document has been assigned to {0},该单据已分派给{0},
"The application has been updated to a new version, please refresh this page",该应用程序已被更新到新版本，请刷新本页面,
Models (building blocks) of the Application,该应用程序的模型（组成部分）,
This document has been reverted,单据已被还原,
This user cannot request to download data,该用户无法请求下载数据,
A Lead with this Email Address should exist,该电子邮件地址对应的线索应存在,
This role update User Permissions for a user,该角色为用户更新权限,
This Currency is disabled. Enable to use in transactions,该货币已被禁用，请启用以便能在业务交易中使用,
Detailed feedback,详细的反馈,
Language Code,语言代码,
Language Name,语言名称,
"Language, Date and Time settings",语言，日期和时间设置,
Explanation,说明,
Description/Strength,说明/力量,
Description for search engine optimization.,说明搜索引擎优化。,
Please do not change the rows above {0},请不要修改模板表头上的几行,
Please do not change the rows above {0},请不要更改上面的行{0},
Please do not change the template headings.,请不要更改模板标题。,
Please don't update it as it can mess up your form. Use the Customize Form View and Custom Fields to set properties!,请不要直接在此表单调整表单或字段属性，请通过定制表单和自定义字段来间接调整。,
Please set Fiscal Code for the public administration '%s',请为公共管理&#39;％s&#39;设置财政代码,
Please set default payable account for the company {0},请为公司{0}设置默认应付账款科目,
Please select batches for batched item ,请为启用批号管理的物料选择批号,
Please set the Date Of Joining for employee {0},请为员工{0}设置加入日期,
Please set Tax ID for the customer '%s',请为客户&#39;％s&#39;设置税号,
Please set Fiscal Code for the customer '%s',请为客户&#39;％s&#39;设置财务代码,
Please set default account in Expense Claim Type {0},请为报销类型设置默认科目{0},
Please enter serial numbers for serialized item ,请为用序列号管理的物料输入序列号,
Valuation Rate required for Item in row {0},请为第{0}行的物料维护成本价,
Options required for Link or Table type field {0} in row {1},请为第{2}行中的链接或表类型字段{1}维护选项信息,
Please setup default Email Account from Setup &gt; Email &gt; Email Account,请从设置&gt;电子邮件&gt;电子邮箱帐号设置默认电子邮箱,
Please save the document before assignment,分派代办前请先保存单据,
Please save the report first,请先保存报表,
You need to create these first:,请先创建,
Please cancel Purchase Invoice {0} first,请先取消采购发票{0},
Please cancel Purchase Receipt {0} first,请先取消采购入库{0},
Please add valid Plaid api keys in site_config.json first,请先在site_config.json中添加有效的Plaid api密钥,
First add items in the Item Locations table,请先在拣货明细表里添加物料,
Please sign-up or login to begin,请先注册或登录,
Please setup a message first,请先设置一条消息,
Select a group node first.,请先选择一个组节点。,
Please select the Company first,请先选择公司,
Please select Company and Party Type first,请先选择公司和往来类型,
Please select prefix first,请先选择前缀,
Please select Document Type first,请先选择单据类型,
Please select Employee Record first.,请先选择员工记录,
Please select Entity Type first,请先选择实体类型,
Please select document type first.,请先选择单据类型。,
Please Delivery Note first,请先选择销售出库,
Please close this window,请关闭此窗口,
Please try again,请再试一次,
Please share your feedback for {0},请分享您的反馈{0},
Please save the document before removing assignment,请删除分派之前保存的单据,
"Please delete the Employee <a href=""#Form/Employee/{0}"">{0}</a>\					to cancel this document","请删除员工<a href=""#Form/Employee/{0}"">{0}</a> \以取消此单据",
Please refresh to get the latest document.,请刷新获取最新数据。,
Check this to make this the default letter head in all prints,请勾选，以此作为默认打印表头，,
Please Upgrade to add more than {0} subscribers,请升级增加超过{0}用户,
See the document at {0},请参阅{0}处的单据,
Please see attachment,请参阅附件,
Please enable Google Maps Settings to estimate and optimize routes,请启用Google地图设置来估算和优化路线,
Please enable developer mode to create new connection,请启用开发人员模式以创建新的连接,
Please set Base URL in Social Login Key for Frappe,请在Frappe的社交登录密钥中设置基本网址,
Please set script URL on Gsuite Settings,请在Gsuite设置上设置脚本URL,
Please set a printer mapping for this print format in the Printer Settings,请在“打印机设置”中为此打印格式设置打印机映射,
Please set default customer group and territory in Selling Settings,请在“销售设置”中设置默认客户组和区域,
Please enter Sales Orders in the above table,请在上表中输入销售订单,
Please enter Material Requests in the above table,请在上面表格输入物料需求,
Please setup Employee Naming System in Human Resource &gt; HR Settings,请在人力资源&gt;人力资源设置中设置员工编号单据编号模板,
Please set default template for Leave Approval Notification in HR Settings.,请在人力资源设置中为离职审批通知设置默认模板。,
Please set default template for Leave Status Notification in HR Settings.,请在人力资源设置中设置离职状态通知的默认模板。,
Please set an Address on the Company '%s',请在公司&#39;％s&#39;上设置地址,
Please set either the Tax ID or Fiscal Code on Company '%s',请在公司&#39;％s&#39;上设置税号或财务代码,
Please enable default incoming account before creating Daily Work Summary Group,请在创建每日工作总结组之前启用默认收件邮箱,
Please save the Newsletter before sending,请在发送之前保存通讯,
Please complete your Plaid API configuration before synchronizing your account,请在同步帐户之前完成您的Plaid API配置,
Please check your email for verification,请在您的电子邮件中查看验证码,
Please add a subject to your email,请在您的电子邮件中添加主题,
Please set Dropbox access keys in your site config,请在您的网站配置设置Dropbox的访问键,
Please setup Instructor Naming System in Education &gt; Education Settings,请在教育培训&gt;教育培训设置中设置讲师编号方式,
Start entering data below this line,请在此线下开始输入数据,
Please save your document before adding a new account,请在添加新帐户之前保存您的单据,
Following item {0} is not marked as subcontracted item. You can enable them as subcontracted item from its Item master,请在物料基础资料中将以下物料{0}设置为允许委外,
Please select an item in the cart,请在购物车中选择一个物料,
Enable Allow Auto Repeat for the doctype Sales Order in Customize Form,请在销售订单的定制表单页面启用允许自动重复,
Time logs are required for job card {0},请填写加工单{0}工时记录,
Please duplicate this to make changes,请复制后修改,
Please Duplicate this Website Theme to customize.,请复制此网址主题定制。,
Please save before attaching.,请安装前保存。,
Please add the remaining benefits {0} to any of the existing component,请将剩余弹性福利{0}加到任何现有收入项(构成)中,
"Please add the remaining benefits {0} to the application as \				pro-rata component",请将剩余的福利{0}按比例添加到福利申请中,
Please create Customer from Lead {0},请将线索{0}转化为客户,
Please specify Attribute Value for attribute {0},请指定属性值的属性{0},
Please specify which value field must be checked,请指定必须检查的值字段,
Please specify which date field must be checked,请指定必须检查的日期字段,
Please Update your Project Status,请更新您的项目状态,
Please update your status for this training event,请更新此培训的状态,
Please Update SMS Settings,请更新短信设置,
Please correct the,请更正,
Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,请查看您注册的电子邮件以获取有关如何继续的说明。不要关闭此窗口，因为后面还得回到这里。,
Request URL,请求URL,
Request Feedback,请求反馈,
At least one reply is mandatory before requesting feedback,请求反馈前至少须有一个回复,
Request Data,请求数据,
Request Timed Out,请求超时,
Please add a rating,请添加评分,
Please clear the Payment Schedule Table,请清空付款计划字段(子表),
Please Enable Server Scripts,请让管理员使用bench命令bench set-config server_script_enabled 1 激活服务器脚本功能,
Please share your feedback to the training by clicking on 'Training Feedback' and then 'New',请点击“培训反馈”，再点击“新建”来分享你的培训反馈,
Please click on the following link to set your new password,请点击以下链接来设置新密码,
Please make sure the Reference Communication Docs are not circularly linked.,请确保参考通信单据未被递归引用。,
Please ensure that your profile has an email address,请确保您的个人资料有一个电子邮件地址，,
Please make sure that there are no empty columns in the file.,请确保没有空列在文件中。,
Please confirm your action to {0} this document.,请确认您对{0}单据的操作。,
Please re-type company name to confirm,请确认重新输入公司名,
Please give a fullname.,请给一个全名。,
Please give a detailed feebdack.,请给一个详细的反馈。,
Please give a rating.,请给予评级。,
Please contact to the user who have Sales Master Manager {0} role,请联系有 {0} 角色的用户,
Please ask your administrator to verify your sign-up,请联络管理员确认您的注册,
Please select at least one domain,请至少选择一个行业,
Please set the Company,请设定公司,
Please set filters value in Report Filter table.,请设置在报表过滤表过滤条件值。,
Please set Fixed Asset Account in {} against {}., 请在{}主数据中为公司{}设置固定资产科目,
Please set Email Address,请设置电子邮件地址,
Please set the series to be used.,请设置要使用的单据编号模板。,
Please set filters,请设置过滤条件,
Please setup default Email Account from Setup > Email > Email Account,请设置默认邮箱，路径：设置->邮件->邮箱,
Please enter ,请输入,
Please enter values for GSuite Access Key and GSuite Access Secret,请输入GSuite Access Key和GSuite Access Secret的值,
Please enter Company,请输入公司,
Please enter Base URL,请输入基本网址,
Please enter the password,请输入密码,
Please enter Difference Account,请输入差异账户,
"Please enter both your email and message so that we \				can get back to you. Thanks!",请输入您的两者电子邮件和信息，使我们\能尽快给您回复。谢谢！,
Please Enter Your Password to Continue,请输入您的密码以继续,
Please input all required Result Value(s),请输入所有必需的结果值（s）,
Please enter Authorize URL,请输入授权网址,
Enter url parameter for receiver nos,请输入收件人编号的URL参数,
Please change to a new name,请修改名称,
Please enter valid mobile nos,请输入有效的手机号,
Please enter a valid email address.,请输入有效的电子邮件地址。,
Valid Login id required.,请输入有效的登录ID。,
Enter url parameter for message,请输入消息的URL参数,
Please enter Access Token URL,请输入访问令牌URL,
Please enter Repayment Periods,请输入还款期,
Please enter repayment Amount,请输入还款金额,
Please enter Redirect URL,请输入重定向网址,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","请输入静态的URL参数(例如 sender=ERPNext, username=ERPNext, password=1234 etc.)",
Please select X and Y fields,请选择X与Y轴字段,
Please select a csv file,请选择一个csv文件,
Please select a file or url,请选择一个文件或URL,
Please select a Amount Field.,请选择一个金额字段。,
Please select a valid csv file with data,请选择与数据的有效csv文件,
Please select atleast 1 column from {0} to sort/group,请选择从{0}进行排序/组ATLEAST 1柱,
Please select Company and Designation,请选择公司和指定,
Please select another payment method. Razorpay does not support transactions in currency '{0}',请选择其他付款方式。 Razorpay不支持货币交易“{0}”,
Please select another payment method. PayPal does not support transactions in currency '{0}',请选择其他付款方式。贝宝不支持货币交易“{0}”,
Please select Healthcare Practitioner and Date,请选择医生和日期,
Please select applicable Doctypes,请选择单据类型,
Please select the Document Type.,请选择单据类型。,
Please select Employee,请选择员工,
Please select customer,请选择客户,
Please select Patient to get prescribed procedure,请选择患者以获得规定的程序,
Expense Approver Mandatory In Expense Claim,费用报销单中报销审批人必填,
Select account head of the bank where cheque was deposited.,请选择支票存入的银行户头。,
Select a DocType to make a new format,请选择单据类型 创建新打印格式,
Please select a new name to rename,请选择新编号,
Please select Minimum Password Score,请选择最低密码分数,
Please select quantity on row ,请选择行数量,
User is mandatory for Share,请选择要分享的用户,
Please select a rating,请选择评分,
Please select Incharge Person's name,请选择负责人姓名,
"Please setup SMS before setting it as an authentication method, via SMS Settings",请通过SMS设置将其设置为身份验证方式之前设置短信,
Please Install the ldap3 library via pip to use ldap functionality.,请通过pip安装ldap3库以使用ldap功能。,
Please setup numbering series for Attendance via Setup &gt; Numbering Series,请通过设置&gt;单据编号模板设置考勤编号模板,
Please set Naming Series for {0} via Setup &gt; Settings &gt; Naming Series,请通过设置&gt;设置&gt;单据编号模板{0}设置单据编号模板,
Please enter Warehouse for which Material Request will be raised,请重新拉。,
Please attach a file or set a URL,请附上一个文件或设置一个URL,
Please attach an image file to set HTML,请附上图像文件以设置HTML,
Please attach a file first.,请附上文件第一。,
Please select DocType first,请首先选择单据类型,
Please verify your Email Address,请验证您的邮箱地址,
Read,读,
Course,课程,
Course Intro,课程介绍,
Program/Std.,课程分类,
Program Code,课程分类代码,
Liked By,谁喜欢,
Seen By,谁查看过,
volume-down,调低音量,
Scheduler Last Event,调度上次事件,
Scheduling Tool,调度工具,
Revision,调整,
adjust,调整,
resize-vertical,调整垂直,
resize-small,调整大小小,
resize-horizontal,调整大小，水平,
Api Access,调用Api,
volume-up,调高音量,
Thank you,谢谢,
Thank you for your message,谢谢您的留言,
Thank you for your email,谢谢您的邮件,
Google,谷歌,
Google Analytics ID,谷歌Analytics ID,
Google Maps Settings,谷歌地图设置,
Google Font,谷歌字体,
Google Font (Text),谷歌字体（文本）,
Google Font (Heading),谷歌字体（标题）,
PayPal payment gateway settings,贝宝支付网关设置,
PayPal Settings,贝宝设置,
Responsible Individual,负责任的个人,
Contributed Translation Doctype Name,贡献翻译单据类型名称,
